lat,lon,pixel_count,mean_tb,min_tb,median_tb,std_tb,max_radius,min_radius,mean_radius,max_cloud_top_height,mean_cloud_top_height,target
1199,1138,5,229.26396,228.72339,229.11105,0.39249837,3.1622776601683795,0.0,1.679669127533634,2.1276611328125,2.0736038208007814,1
1207,1288,4,228.71718,227.54373,228.91449,0.82731014,2.0,0.0,1.0,2.2456268310546874,2.128282165527344,0
1215,1250,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1215,1410,4,227.32962,225.51892,227.34425,1.2779033,2.0,0.0,1.0,2.44810791015625,2.2670379638671876,0
1217,564,3,227.25261,225.51892,226.74287,1.6631682,1.0,0.0,0.6666666666666666,2.44810791015625,2.2747390747070315,0
1217,1246,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1218,330,1,224.68715,224.68715,224.68715,0.0,0.0,0.0,0.0,2.531285095214844,2.531285095214844,0
1219,562,3,226.18565,224.68715,225.93001,1.3401253,1.0,0.0,0.6666666666666666,2.531285095214844,2.3814346313476564,0
1219,1241,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1228,221,2,228.7179,227.93977,228.7179,0.77812195,1.0,0.0,0.5,2.2060226440429687,2.12821044921875,0
1228,317,1,227.14478,227.14478,227.14478,0.0,0.0,0.0,0.0,2.2855224609375,2.2855224609375,0
1232,243,6,225.4345,223.41455,225.3118,1.2922693,5.0,0.0,2.5,2.6585449218750004,2.4565505981445312,1
1237,327,208,220.85843,212.43446,220.31883,4.650333,13.038404810405298,0.0,6.255893008537626,3.7565536499023438,2.9141571044921877,1
1236,1229,3,228.585,227.54373,228.33298,0.9696131,2.0,0.0,1.0,2.2456268310546874,2.1414993286132815,0
1236,1232,2,229.68716,229.49602,229.68716,0.19115448,1.0,0.0,0.5,2.050398254394531,2.0312835693359377,0
1238,223,2,225.30215,224.26634,225.30215,1.0358124,1.0,0.0,0.5,2.5733657836914063,2.4697845458984378,0
1242,1233,23,228.67566,225.51892,229.11105,1.2404583,4.47213595499958,0.0,2.499420105164709,2.44810791015625,2.13243408203125,1
1238,1256,4,229.30017,228.33298,229.49469,0.64026487,3.0,0.0,1.5,2.1667022705078125,2.06998291015625,0
1238,1285,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1238,1290,3,226.30981,224.68715,225.51892,1.7401049,1.0,0.0,0.6666666666666666,2.531285095214844,2.3690185546875,0
1244,553,39,226.38383,216.0403,227.54373,3.491042,5.830951894845301,0.0,3.4454461996539023,3.395970153808594,2.361616516113281,1
1240,1250,124,227.91104,224.68715,227.93977,1.3245234,15.652475842498529,0.0,7.033204147966974,2.531285095214844,2.2088958740234377,1
1240,1261,2,229.49469,229.11105,229.49469,0.38363647,1.0,0.0,0.5,2.0888946533203128,2.050531005859375,0
1241,1258,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1243,1279,22,227.1911,221.22238,228.13638,2.6258507,5.385164807134504,0.0,2.2799101713538525,2.8777618408203125,2.280889892578125,1
1245,319,12,227.2512,223.84216,227.14478,1.7125207,3.605551275463989,0.0,1.824734928343694,2.61578369140625,2.2748794555664062,1
1242,560,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1249,1259,25,228.32974,225.51892,228.72339,1.4430274,6.324555320336759,0.0,3.70554365344357,2.44810791015625,2.1670257568359377,1
1244,1267,7,227.62805,225.10466,227.54373,1.7828357,3.0,0.0,1.5214687914104121,2.4895339965820313,2.2371948242187503,1
1247,406,8,226.7197,224.68715,226.73688,1.5836796,2.23606797749979,0.0,1.4125703849682212,2.531285095214844,2.3280303955078128,1
1248,572,4,216.21954,206.75081,214.702,8.160138,2.0,0.0,1.0,4.324919128417969,3.378045654296875,0
1249,1243,2,227.34425,227.14478,227.34425,0.19947815,1.0,0.0,0.5,2.2855224609375,2.265574645996094,0
1249,1246,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1249,1249,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
1254,1122,33,220.24057,202.9607,222.11037,7.0529423,10.198039027185569,0.0,4.502726319173667,4.7039306640625,2.975942993164063,1
1261,1254,148,227.31514,223.84216,227.14478,1.5262533,13.92838827718412,0.0,6.54896218984916,2.61578369140625,2.2684860229492188,1
1253,1284,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1257,408,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1257,430,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1257,1270,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1268,433,22,227.34438,223.41455,227.74176,1.9963498,3.605551275463989,0.0,1.9209944237325487,2.6585449218750004,2.2655624389648437,1
1269,1111,31,225.40514,215.0372,226.74287,4.2684546,7.615773105863909,0.0,3.138474224390208,3.4962799072265627,2.4594863891601566,1
1273,503,13,228.34068,225.10466,229.11105,1.5744852,4.47213595499958,0.0,2.3451155762217994,2.4895339965820313,2.1659317016601562,1
1270,1258,2,228.71103,227.54373,228.71103,1.1672974,1.0,0.0,0.5,2.2456268310546874,2.1288970947265624,0
1271,442,2,228.90906,227.93977,228.90906,0.9692764,1.0,0.0,0.5,2.2060226440429687,2.10909423828125,0
1271,496,4,228.517,226.74287,228.72339,1.1275997,2.0,0.0,1.0,2.3257125854492187,2.1483001708984375,0
1296,889,1129,213.65964,201.61989,211.89642,7.492479,41.43669871020132,0.0,18.488578348522573,4.838011169433594,3.6340362548828127,1
1273,1616,3,228.8481,228.33298,228.33298,0.7284846,1.0,0.0,0.6666666666666666,2.1667022705078125,2.115190124511719,0
1276,1009,77,226.60432,215.0372,227.54373,2.8888888,24.351591323771842,0.0,12.416848320982451,3.4962799072265627,2.3395675659179687,1
1275,506,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1282,1617,53,223.57286,211.35217,223.41455,3.8656526,10.44030650891055,0.0,4.9983178390522385,3.8647827148437504,2.6427139282226566,1
1286,644,22,223.00255,203.61568,225.10466,6.365739,7.280109889280518,0.0,3.7651146886896467,4.638432312011719,2.6997451782226562,1
1288,336,6,228.13263,227.14478,228.13638,0.6716024,4.0,0.0,1.8333333333333333,2.2855224609375,2.186737060546875,1
1295,345,169,217.91885,207.35207,217.02328,5.7594237,12.165525060596439,0.0,5.788328622078338,4.264793395996094,3.2081146240234375,1
1293,320,12,225.23479,221.66829,225.51892,2.1404667,3.1622776601683795,0.0,1.7052367283261791,2.833171081542969,2.4765213012695315,1
1293,923,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1302,495,87,227.96826,224.26634,227.93977,1.1611807,8.94427190999916,0.0,4.357781791818621,2.5733657836914063,2.203173828125,1
1294,708,4,224.4853,222.11037,222.97626,3.1929207,2.0,0.0,1.0,2.7889633178710938,2.551469421386719,0
1294,919,2,228.33298,228.33298,228.33298,0.0,1.0,0.0,0.5,2.1667022705078125,2.1667022705078125,0
1294,1079,2,227.34132,226.74287,227.34132,0.5984497,1.0,0.0,0.5,2.3257125854492187,2.2658676147460937,0
1296,500,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1296,916,5,224.38998,218.46219,225.10466,3.7146838,2.0,0.0,1.2,3.1537811279296877,2.5610015869140628,1
1296,1075,8,223.04984,216.0403,222.96732,3.9673607,5.0,0.0,2.25,3.395970153808594,2.6950164794921876,1
1297,1049,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1298,912,5,222.08003,218.93277,220.7726,3.4834988,4.0,0.0,2.0,3.1067230224609377,2.791996765136719,1
1298,920,2,218.7207,207.9454,218.7207,10.775307,1.0,0.0,0.5,4.2054595947265625,3.1279296875,0
1312,643,420,217.97699,204.8967,217.02328,5.6177735,27.294688127912362,0.0,13.21639539048228,4.5103302001953125,3.202301025390625,1
1299,950,2,228.51155,227.14478,228.51155,1.3667755,1.0,0.0,0.5,2.2855224609375,2.148844909667969,0
1300,1617,3,226.58601,225.10466,225.93001,1.5484535,1.0,0.0,0.6666666666666666,2.4895339965820313,2.3413986206054687,0
1300,514,2,229.49469,229.11105,229.49469,0.38363647,1.0,0.0,0.5,2.0888946533203128,2.050531005859375,0
1300,889,2,226.21353,222.54872,226.21353,3.6648026,1.0,0.0,0.5,2.745127868652344,2.3786468505859375,0
1304,875,14,221.73294,214.01297,222.76608,4.4225364,7.280109889280518,0.0,3.3992120364643696,3.5987030029296876,2.8267059326171875,1
1312,917,2008,215.97067,198.80298,215.0372,7.5450115,117.78370006074695,0.0,45.360964630621396,5.119702148437501,3.4029327392578126,1
1302,1611,2,229.11105,229.11105,229.11105,0.0,1.0,0.0,0.5,2.0888946533203128,2.0888946533203128,0
1316,342,772,217.24763,193.34862,216.53424,6.9133325,67.97793759742936,0.0,32.57398271876231,5.665138244628906,3.275236511230469,1
1307,476,24,228.2747,226.33797,228.33298,1.0092677,5.0,0.0,2.305456561176642,2.3662033081054688,2.172529602050781,1
1304,1594,92,217.20102,197.31895,217.74734,8.460964,14.0,0.0,5.547854674439419,5.268104553222656,3.279898071289063,1
1304,1614,8,221.85837,211.35217,223.17772,6.168759,3.1622776601683795,0.0,1.403346595301795,3.8647827148437504,2.8141632080078125,1
1304,491,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1304,510,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1305,511,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1305,584,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1305,586,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1306,507,4,227.82596,226.74287,227.34132,1.2817284,3.0,0.0,1.5,2.3257125854492187,2.2174041748046878,0
1314,599,290,215.1157,189.8501,214.5278,8.410474,20.0,0.0,8.817591805378557,6.014990234375,3.4884292602539064,1
1306,871,2,225.92844,225.51892,225.92844,0.409523,1.0,0.0,0.5,2.44810791015625,2.407156372070313,0
1308,506,2,228.52818,228.33298,228.52818,0.19520569,1.0,0.0,0.5,2.1667022705078125,2.1471817016601564,0
1315,307,64,225.90515,217.50755,226.74287,3.4230578,16.278820596099706,0.0,8.559580683263047,3.2492446899414062,2.40948486328125,1
1312,474,39,227.68895,225.51892,227.54373,1.3862888,10.04987562112089,0.0,4.925475461036321,2.44810791015625,2.2311050415039064,1
1313,502,2,229.87833,229.87833,229.87833,0.0,1.0,0.0,0.5,2.0121673583984374,2.0121673583984374,0
1314,162,24,219.10274,195.7783,222.32587,9.656438,5.0,0.0,2.903481598405724,5.422169494628907,3.089726257324219,1
1315,1599,20,218.68538,210.2443,218.22467,5.425684,7.280109889280518,0.0,2.9379527917979718,3.9755706787109375,3.1314620971679688,1
1317,478,7,228.21463,227.14478,227.93977,0.8302072,2.23606797749979,0.0,1.2357545056961265,2.2855224609375,2.1785369873046876,1
1327,365,76,226.45706,215.0372,227.54373,3.2274864,15.652475842498529,0.0,5.611881078443736,3.4962799072265627,2.3542938232421875,1
1322,386,16,227.39423,224.26634,227.34425,1.6570582,2.8284271247461903,0.0,1.574592831671121,2.5733657836914063,2.260577392578125,1
1323,470,6,228.90804,227.14478,229.30353,1.026035,3.1622776601683795,0.0,1.6354265333402107,2.2855224609375,2.109196472167969,1
1327,160,69,217.88766,203.61568,217.98715,6.543227,8.06225774829855,0.0,3.9433252252496636,4.638432312011719,3.211233520507813,1
1323,290,31,224.893,217.98715,225.51892,3.343398,6.324555320336759,0.0,2.6396172969021205,3.201284790039063,2.510699462890625,1
1321,810,2,217.47017,215.54132,217.47017,1.9288483,1.0,0.0,0.5,3.4458679199218754,3.2529830932617188,0
1323,480,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1324,287,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1334,470,99,225.74191,220.31883,225.51892,2.620031,12.727922061357855,0.0,6.184197203870029,2.9681167602539062,2.4258087158203128,1
1324,608,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1338,524,352,222.95645,212.43446,223.19899,3.8019025,18.110770276274835,0.0,8.533563023277194,3.7565536499023438,2.7043548583984376,1
1326,172,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1326,608,1,228.72339,228.72339,228.72339,0.0,0.0,0.0,0.0,2.1276611328125,2.1276611328125,0
1327,173,1,226.74287,226.74287,226.74287,0.0,0.0,0.0,0.0,2.3257125854492187,2.3257125854492187,0
1327,1593,2,229.30086,228.72339,229.30086,0.5774689,1.0,0.0,0.5,2.1276611328125,2.0699142456054687,0
1330,392,18,225.81264,219.39902,225.93001,2.785098,3.1622776601683795,0.0,1.787645410112945,3.0600982666015626,2.418736267089844,1
1329,1575,3,219.40819,208.53105,222.54872,7.916856,1.0,0.0,0.6666666666666666,4.146894836425782,3.0591812133789062,0
1330,403,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1331,1573,6,223.66338,215.0372,226.72934,5.855698,1.4142135623730951,0.0,0.9714045207910317,3.4962799072265627,2.6336624145507814,1
1337,153,320,214.92648,202.9607,212.70047,7.604012,17.08800749063506,0.0,7.992980907178058,4.7039306640625,3.5073516845703128,1
1337,400,503,222.19907,212.43446,222.11037,4.3200603,34.655446902326915,0.0,16.48624494031674,3.7565536499023438,2.7800933837890627,1
1336,483,15,228.45457,226.74287,228.72339,0.9879301,5.385164807134504,0.0,2.9708020986063843,2.3257125854492187,2.1545425415039063,1
1331,538,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1333,391,8,226.69287,222.11037,226.33797,2.3307498,3.1622776601683795,0.0,1.476569900005158,2.7889633178710938,2.330712890625,1
1333,407,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1333,428,3,227.25465,225.93001,226.33797,1.5936031,1.0,0.0,0.6666666666666666,2.406999206542969,2.2745346069335937,0
1335,376,21,225.86234,221.66829,225.51892,1.7563711,5.0990195135927845,0.0,2.302619631277836,2.833171081542969,2.4137664794921876,1
1335,503,6,228.2535,226.74287,227.93835,1.2450883,2.23606797749979,0.0,1.1083802566454808,2.3257125854492187,2.1746505737304687,1
1335,345,3,228.58595,227.93977,227.93977,0.91384256,1.0,0.0,0.6666666666666666,2.2060226440429687,2.141404724121094,0
1335,415,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1335,423,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1336,477,6,227.84386,224.26634,228.72339,1.8208673,3.1622776601683795,0.0,1.5663909396113616,2.5733657836914063,2.2156143188476562,1
1343,555,233,220.39099,205.5234,220.7726,6.3487916,19.1049731745428,0.0,7.791660244701015,4.447659301757812,2.96090087890625,1
1336,445,2,227.33548,226.33797,227.33548,0.9975052,1.0,0.0,0.5,2.3662033081054688,2.2664520263671877,0
1337,443,2,227.93835,227.54373,227.93835,0.3946228,1.0,0.0,0.5,2.2456268310546874,2.20616455078125,0
1338,389,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1338,556,2,228.13356,227.54373,228.13356,0.5898285,1.0,0.0,0.5,2.2456268310546874,2.1866439819335937,0
1342,456,2,227.49149,225.10466,227.49149,2.3868332,1.0,0.0,0.5,2.4895339965820313,2.2508514404296878,0
1345,410,18,226.0142,222.54872,226.33644,2.3696136,4.242640687119285,0.0,2.110059948900411,2.745127868652344,2.3985794067382815,1
1346,528,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1347,403,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1349,404,2,227.71301,225.93001,227.71301,1.7830048,1.0,0.0,0.5,2.406999206542969,2.22869873046875,0
1349,622,1,225.51892,225.51892,225.51892,0.0,0.0,0.0,0.0,2.44810791015625,2.44810791015625,0
1352,1561,14,217.56418,204.26091,220.3107,7.5314937,7.280109889280518,0.0,3.382350038071528,4.573908996582031,3.243582153320313,1
1352,427,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1352,444,1,226.74287,226.74287,226.74287,0.0,0.0,0.0,0.0,2.3257125854492187,2.3257125854492187,0
1353,132,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1354,574,10,224.93677,222.54872,224.26465,2.1366248,6.082762530298219,0.0,3.070323330717683,2.745127868652344,2.5063232421875004,1
1355,122,3,225.59767,222.11037,226.74287,2.5138433,1.0,0.0,0.6666666666666666,2.7889633178710938,2.440232849121094,0
1355,134,14,227.35939,221.66829,227.54373,2.1519506,5.385164807134504,0.0,3.0250035438300604,2.833171081542969,2.2640609741210938,1
1357,364,82,217.78525,204.26091,217.02328,6.455064,8.06225774829855,0.0,4.12673620870229,4.573908996582031,3.2214752197265626,1
1364,786,532,219.3038,206.14136,219.39902,4.943678,47.67598976424087,0.0,22.906093129069575,4.3858642578125,3.0696197509765626,1
1357,125,3,225.89803,223.84216,225.51892,1.8528608,2.0,0.0,1.0,2.61578369140625,2.410197448730469,0
1358,438,5,227.58237,224.26634,228.72339,2.114349,1.4142135623730951,0.0,0.882842712474619,2.5733657836914063,2.2417633056640627,1
1359,140,3,228.3302,227.93977,227.93977,0.5521467,2.0,0.0,1.0,2.2060226440429687,2.16697998046875,0
1359,416,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1362,386,6,226.36682,223.84216,226.32419,2.04779,2.23606797749979,0.0,1.2750469233121475,2.61578369140625,2.36331787109375,1
1361,123,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1361,146,3,227.9369,227.14478,228.33298,0.56012374,1.0,0.0,0.6666666666666666,2.2855224609375,2.206309509277344,0
1364,419,74,226.35786,217.98715,226.74287,2.2340808,12.649110640673518,0.0,6.29590718314532,3.201284790039063,2.364213562011719,1
1367,374,16,227.42987,222.98343,228.33157,2.0754106,4.123105625617661,0.0,1.9852557469003198,2.7016571044921878,2.257012939453125,1
1364,436,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1364,439,2,229.49602,229.49602,229.49602,0.0,1.0,0.0,0.5,2.050398254394531,2.050398254394531,0
1367,402,17,226.1691,222.11037,226.33797,2.3029525,5.0,0.0,2.071367655563237,2.7889633178710938,2.3830902099609377,1
1367,1583,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1367,1585,1,226.33797,226.33797,226.33797,0.0,0.0,0.0,0.0,2.3662033081054688,2.3662033081054688,0
1368,781,3,227.24599,224.68715,227.93977,1.8714936,1.0,0.0,0.6666666666666666,2.531285095214844,2.275401306152344,0
1369,1580,8,221.91179,212.43446,224.18358,6.1758714,2.23606797749979,0.0,1.1330618877807475,3.7565536499023438,2.8088211059570316,1
1369,806,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1370,292,4,228.42642,227.54373,228.52542,0.6988221,1.4142135623730951,0.0,0.8535533905932737,2.2456268310546874,2.1573577880859376,0
1371,280,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1371,802,5,222.78166,219.86101,222.98343,1.723759,2.0,0.0,1.2,3.0138992309570316,2.7218338012695313,1
1371,809,1,227.14478,227.14478,227.14478,0.0,0.0,0.0,0.0,2.2855224609375,2.2855224609375,0
1372,406,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1374,1534,98,215.25398,195.7783,214.7825,8.451557,16.1245154965971,0.0,5.842955548833865,5.422169494628907,3.4746017456054688,1
1373,798,1,223.41455,223.41455,223.41455,0.0,0.0,0.0,0.0,2.6585449218750004,2.6585449218750004,0
1418,492,6302,213.68547,181.64748,212.43446,8.063656,112.53888216967503,0.0,45.15051358158395,6.835252380371094,3.6314529418945316,1
1378,652,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1379,121,2,224.05426,223.84216,224.05426,0.21208954,1.0,0.0,0.5,2.61578369140625,2.594573974609375,0
1380,147,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1380,635,3,225.09492,223.84216,225.10466,1.0189309,1.0,0.0,0.6666666666666666,2.61578369140625,2.490507507324219,0
1382,646,18,225.56299,218.46219,225.72446,3.1760516,7.280109889280518,0.0,3.0418046181299965,3.1537811279296877,2.4437011718750004,1
1383,1529,3,226.35228,221.22238,228.72339,3.6308331,1.0,0.0,0.6666666666666666,2.8777618408203125,2.3647720336914064,0
1393,412,61,226.50613,220.31883,226.74287,2.5093472,10.770329614269007,0.0,5.30590081579751,2.9681167602539062,2.3493865966796874,1
1388,161,116,220.19235,210.80153,220.08992,4.619506,12.165525060596439,0.0,5.545149212995346,3.919847106933594,2.980764770507813,1
1384,642,2,229.68716,229.49602,229.68716,0.19115448,1.0,0.0,0.5,2.050398254394531,2.0312835693359377,0
1385,1528,4,228.32672,227.54373,228.13356,0.82926834,3.0,0.0,1.5,2.2456268310546874,2.167327880859375,0
1391,1535,4,223.518,215.54132,225.49347,4.824223,1.0,0.0,0.75,3.4458679199218754,2.6481994628906254,0
1391,417,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1391,1528,1,228.33298,228.33298,228.33298,0.0,0.0,0.0,0.0,2.1667022705078125,2.1667022705078125,0
1422,257,1670,213.7309,187.9696,212.96646,7.362985,38.600518131237564,0.0,20.88871781918201,6.20303955078125,3.626910400390625,1
1395,725,1,229.49602,229.49602,229.49602,0.0,0.0,0.0,0.0,2.050398254394531,2.050398254394531,0
1395,1517,4,223.03693,218.93277,221.66829,4.1047287,2.0,0.0,1.0,3.1067230224609377,2.696307373046875,0
1397,724,8,226.5156,223.84216,226.33644,1.6494687,4.123105625617661,0.0,2.4401814079107287,2.61578369140625,2.3484405517578124,1
1399,568,7,222.05643,219.39902,221.22238,2.3650281,3.0,0.0,1.487744794624728,3.0600982666015626,2.7943572998046875,1
1399,717,6,224.63832,222.54872,223.62836,2.2697418,3.0,0.0,1.4023689270621826,2.745127868652344,2.536167907714844,1
1402,155,91,214.26643,191.63977,215.54132,8.836802,10.770329614269007,0.0,5.375384908550172,5.8360229492187505,3.5733566284179688,1
1401,1514,3,224.46082,222.11037,222.54872,3.0193954,2.0,0.0,1.0,2.7889633178710938,2.55391845703125,0
1403,1523,6,225.11621,220.31883,224.47675,3.6779718,2.23606797749979,0.0,1.2750469233121475,2.9681167602539062,2.4883789062500004,1
1407,662,34,227.08109,222.54872,227.74176,2.0934126,12.165525060596439,0.0,6.718122782267174,2.745127868652344,2.2918914794921874,1
1406,1260,3,202.27016,190.75562,198.06773,11.507519,2.0,0.0,1.0,5.9244384765625,4.772984313964844,0
1407,1509,4,225.35745,223.41455,224.25961,2.487034,1.4142135623730951,0.0,0.8535533905932737,2.6585449218750004,2.464254760742188,0
1418,1496,328,218.53108,206.75081,218.46219,6.704222,17.72004514666935,0.0,8.28065717543285,4.324919128417969,3.146891784667969,1
1435,161,868,213.03868,200.93326,211.35217,7.5331845,27.65863337187866,0.0,12.294121207174655,4.906674194335938,3.6961318969726564,1
1426,512,366,216.9475,192.50374,217.98715,8.176744,22.47220505424423,0.0,9.744043599552745,5.749626159667969,3.3052505493164066,1
1423,1253,38,218.88026,202.9607,220.3107,7.288847,10.295630140987,0.0,4.946936134138779,4.7039306640625,3.111973571777344,1
1419,610,1,227.93977,227.93977,227.93977,0.0,0.0,0.0,0.0,2.2060226440429687,2.2060226440429687,0
1422,334,5,227.27473,223.84216,227.54373,1.8121372,2.8284271247461903,0.0,1.612899020449196,2.61578369140625,2.272526550292969,1
1424,339,4,228.02596,226.33797,228.3274,1.1658388,2.0,0.0,1.0,2.3662033081054688,2.197404479980469,0
1422,1616,3,227.10698,225.10466,226.33797,2.0232835,1.0,0.0,0.6666666666666666,2.4895339965820313,2.2893020629882814,0
1424,267,3,218.9543,210.2443,217.50755,7.7699623,1.0,0.0,0.6666666666666666,3.9755706787109375,3.104570007324219,0
1426,360,106,222.42021,210.80153,223.84216,4.8493967,12.083045973594572,0.0,5.2513858738524,3.919847106933594,2.7579788208007816,1
1428,538,17,221.94041,215.54132,220.7726,4.496166,6.324555320336759,0.0,2.929935268762879,3.4458679199218754,2.8059585571289065,1
1435,349,141,227.10262,219.86101,227.54373,2.218495,17.46424919657298,0.0,8.047469021249427,3.0138992309570316,2.289738464355469,1
1427,1609,1,225.51892,225.51892,225.51892,0.0,0.0,0.0,0.0,2.44810791015625,2.44810791015625,0
1430,266,1,222.11037,222.11037,222.11037,0.0,0.0,0.0,0.0,2.7889633178710938,2.7889633178710938,0
1430,492,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1431,1603,1,229.11105,229.11105,229.11105,0.0,0.0,0.0,0.0,2.0888946533203128,2.0888946533203128,0
1432,329,7,229.60524,229.49602,229.49602,0.17270958,4.242640687119285,0.0,2.189557232457479,2.050398254394531,2.039476013183594,1
1434,380,17,223.90681,215.0372,225.93001,5.5201507,4.47213595499958,0.0,2.108299473536676,3.4962799072265627,2.609318542480469,1
1433,331,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1434,531,3,228.03136,225.10466,229.11105,2.0930517,2.0,0.0,1.0,2.4895339965820313,2.1968643188476564,0
1436,476,2,224.45673,222.98343,224.45673,1.4732895,1.0,0.0,0.5,2.7016571044921878,2.5543273925781254,0
1435,1459,1,227.54373,227.54373,227.54373,0.0,0.0,0.0,0.0,2.2456268310546874,2.2456268310546874,0
1435,1471,2,229.87833,229.87833,229.87833,0.0,1.0,0.0,0.5,2.0121673583984374,2.0121673583984374,0
1435,1477,8,226.9205,223.84216,226.94382,1.6049926,2.23606797749979,0.0,1.2580618877807475,2.61578369140625,2.3079498291015628,1
1435,1596,1,229.87833,229.87833,229.87833,0.0,0.0,0.0,0.0,2.0121673583984374,2.0121673583984374,0
1445,1612,180,219.23064,207.9454,218.93277,5.8995953,17.804493814764857,0.0,7.952350121842594,4.2054595947265625,3.0769363403320313,1
1441,487,9,223.5361,206.75081,226.33797,6.6320896,5.0990195135927845,0.0,2.7356078640976236,4.324919128417969,2.6463897705078128,1
1439,1211,51,225.62619,221.22238,225.51892,2.228074,8.06225774829855,0.0,3.4228880262450456,2.8777618408203125,2.4373809814453127,1
